Date,Open,High,Low,Close,Volume,Adj Close
,SOBHA.NS,SOBHA.NS,SOBHA.NS,SOBHA.NS,SOBHA.NS,SOBHA.NS
2015-01-01,480.0,495.0,480.0,482.20001220703125,29412,433.8878173828125
2015-01-02,482.0,485.95001220703125,475.25,476.3999938964844,47335,428.6689453125
2015-01-05,472.6499938964844,484.20001220703125,472.6499938964844,476.79998779296875,31407,429.02886962890625
2015-01-06,472.79998779296875,474.3999938964844,450.0,456.25,34223,410.5378112792969
2015-01-07,455.0,466.25,453.3999938964844,457.6000061035156,42204,411.7525634765625
2015-01-08,455.0,471.0,420.04998779296875,464.29998779296875,217010,417.7812194824219
2015-01-09,462.0,471.8999938964844,459.70001220703125,465.45001220703125,49526,418.8160705566406
2015-01-12,470.6000061035156,474.3999938964844,463.20001220703125,465.79998779296875,43411,419.1310119628906
2015-01-13,466.0,476.95001220703125,462.8500061035156,469.95001220703125,91501,422.8652038574219
2015-01-14,469.0,478.0,465.0,468.54998779296875,27261,421.60540771484375
2015-01-15,473.0,509.75,472.6000061035156,501.8500061035156,563649,451.5690612792969
2015-01-16,505.0,514.9000244140625,490.0,500.95001220703125,288236,450.7593078613281
2015-01-19,500.0,500.0,491.0,493.25,34176,443.83074951171875
2015-01-20,494.0,507.0,492.70001220703125,500.8999938964844,240497,450.7142639160156
2015-01-21,502.0,508.0,493.5,500.79998779296875,67254,450.6242370605469
2015-01-22,500.79998779296875,506.0,495.0,497.5,32409,447.6549377441406
2015-01-23,499.79998779296875,507.95001220703125,485.1499938964844,497.04998779296875,93279,447.25
2015-01-27,497.04998779296875,508.79998779296875,491.0,497.79998779296875,99582,447.9248352050781
2015-01-28,487.25,511.1000061035156,481.75,500.5,162167,450.3544006347656
2015-01-29,500.8999938964844,514.0,476.75,483.6499938964844,165141,435.1925354003906
2015-01-30,484.0,499.0,465.0,471.8999938964844,143858,424.619873046875
2015-02-02,474.8999938964844,475.1000061035156,465.29998779296875,469.1000061035156,84641,422.1003112792969
2015-02-03,470.3999938964844,474.8999938964844,466.70001220703125,469.75,78039,422.68524169921875
2015-02-04,473.8500061035156,478.0,462.6499938964844,469.3500061035156,122848,422.3253479003906
2015-02-05,471.0,472.79998779296875,456.3999938964844,462.1000061035156,105550,415.8017272949219
2015-02-06,461.8999938964844,462.3500061035156,449.3500061035156,452.20001220703125,120497,406.8935852050781
2015-02-09,462.0,478.0,452.04998779296875,472.20001220703125,152903,424.8897705078125
2015-02-10,471.0,474.8999938964844,460.0,471.45001220703125,57743,424.21490478515625
2015-02-11,471.45001220703125,474.8999938964844,458.0,463.45001220703125,63645,417.01641845703125
2015-02-12,467.0,472.0,453.54998779296875,464.1499938964844,116562,417.64630126953125
2015-02-13,467.29998779296875,467.29998779296875,449.0,453.8500061035156,261848,408.3782653808594
2015-02-16,454.0,458.70001220703125,433.0,436.1000061035156,257626,392.4067077636719
2015-02-18,442.0,449.8999938964844,432.1000061035156,435.3500061035156,242244,391.7318115234375
2015-02-19,435.3999938964844,445.0,431.45001220703125,442.20001220703125,97271,397.8955383300781
2015-02-20,442.20001220703125,445.1000061035156,439.5,442.1000061035156,84721,397.8055419921875
2015-02-23,445.0,487.79998779296875,444.0,469.79998779296875,582548,422.7301940917969
2015-02-24,471.0,483.3999938964844,465.0,469.5,820867,422.4602966308594
2015-02-25,471.8999938964844,476.0,454.6000061035156,458.95001220703125,551732,412.9673156738281
2015-02-26,459.0,467.79998779296875,452.25,460.79998779296875,450731,414.6319274902344
2015-02-27,461.8500061035156,480.3500061035156,460.25,477.6499938964844,135862,429.7936706542969
2015-03-02,476.70001220703125,499.8999938964844,463.6000061035156,497.75,230439,447.8799133300781
2015-03-03,488.1000061035156,500.0,482.1000061035156,493.3500061035156,112105,443.9207763671875
2015-03-04,495.0,499.79998779296875,477.04998779296875,480.8999938964844,49936,432.7180480957031
2015-03-05,480.1000061035156,482.20001220703125,458.6000061035156,463.8500061035156,109994,417.37640380859375
2015-03-09,466.0,468.45001220703125,446.95001220703125,448.75,74336,403.7892150878906
2015-03-10,453.0,458.45001220703125,442.29998779296875,444.54998779296875,62135,400.0100402832031
2015-03-11,447.25,448.79998779296875,436.54998779296875,438.79998779296875,54697,394.8360900878906
2015-03-12,440.0,450.0,438.0,439.95001220703125,66551,395.8709411621094
2015-03-13,445.0,445.0,433.0,435.5,79832,391.86676025390625
2015-03-16,437.0,442.70001220703125,405.0,406.70001220703125,280744,365.9523010253906
2015-03-17,413.04998779296875,421.5,397.79998779296875,418.1499938964844,107206,376.25506591796875
2015-03-18,423.70001220703125,432.0,418.6000061035156,430.6499938964844,120921,387.5027160644531
2015-03-19,431.54998779296875,443.75,429.54998779296875,433.5,257378,390.067138671875
2015-03-20,432.5,432.5,414.0,423.04998779296875,184131,380.66412353515625
2015-03-23,434.75,434.75,402.0,404.3999938964844,95514,363.8827209472656
2015-03-24,411.0,414.3999938964844,404.3500061035156,406.1000061035156,127752,365.41241455078125
2015-03-25,406.54998779296875,409.8999938964844,391.0,391.6000061035156,97344,352.36517333984375
2015-03-26,391.6000061035156,401.6499938964844,383.20001220703125,386.5,75824,347.776123046875
2015-03-27,386.5,393.8500061035156,376.0,380.45001220703125,132765,342.3323059082031
2015-03-30,383.5,399.0,383.5,397.95001220703125,107608,358.07891845703125
2015-03-31,400.0,405.1000061035156,396.20001220703125,402.04998779296875,416729,361.76812744140625
2015-04-01,402.20001220703125,405.6000061035156,395.1499938964844,399.8999938964844,163279,359.8335876464844
2015-04-06,412.8500061035156,412.8500061035156,400.0,406.75,120775,365.997314453125
2015-04-07,409.0,410.1499938964844,392.20001220703125,398.75,212368,358.7987976074219
2015-04-08,402.0,420.0,401.75,412.8999938964844,383391,371.5310974121094
2015-04-09,415.0,427.0,413.8999938964844,425.75,162211,383.09356689453125
2015-04-10,427.79998779296875,468.6000061035156,426.5,460.6499938964844,414601,414.4969787597656
2015-04-13,462.1000061035156,463.75,440.20001220703125,442.1000061035156,129331,397.8055419921875
2015-04-15,447.95001220703125,452.1000061035156,435.29998779296875,436.95001220703125,71178,393.1715393066406
2015-04-16,441.70001220703125,441.70001220703125,418.70001220703125,420.95001220703125,108829,378.77459716796875
