Date,Open,High,Low,Close,Volume,Adj Close
,JYOTHYLAB.NS,JYOTHYLAB.NS,JYOTHYLAB.NS,JYOTHYLAB.NS,JYOTHYLAB.NS,JYOTHYLAB.NS
2015-01-01,129.97500610351562,132.39999389648438,128.0500030517578,129.25,123772,108.88804626464844
2015-01-02,129.60000610351562,131.75,129.25,131.10000610351562,129862,110.44660186767578
2015-01-05,129.8000030517578,135.5,129.8000030517578,133.125,370980,112.152587890625
2015-01-06,132.39999389648438,132.39999389648438,129.5,130.72500610351562,127632,110.13069152832031
2015-01-07,130.27499389648438,134.0,130.0,131.875,119568,111.09950256347656
2015-01-08,132.5,133.89999389648438,130.5,132.02499389648438,69810,111.22587585449219
2015-01-09,133.47500610351562,134.72500610351562,131.5,134.0,100430,112.8897476196289
2015-01-12,136.22500610351562,139.0,135.0,137.4499969482422,707870,115.79623413085938
2015-01-13,136.85000610351562,142.9499969482422,136.85000610351562,139.5749969482422,355148,117.58646392822266
2015-01-14,139.02499389648438,142.64999389648438,136.1999969482422,137.1750030517578,246256,115.5645523071289
2015-01-15,136.5,140.4250030517578,135.0500030517578,136.10000610351562,82144,114.65892791748047
2015-01-16,135.375,136.97500610351562,131.8249969482422,132.77499389648438,1166150,111.85772705078125
2015-01-19,133.02499389648438,134.5500030517578,130.0,133.02499389648438,384800,112.0683364868164
2015-01-20,135.5,142.10000610351562,135.4499969482422,136.875,362432,115.31179809570312
2015-01-21,137.85000610351562,140.0,135.5500030517578,137.1999969482422,131892,115.58560943603516
2015-01-22,135.5,138.875,134.125,134.6750030517578,293360,113.45838165283203
2015-01-23,137.0,142.89999389648438,134.10000610351562,139.9250030517578,558924,117.88133239746094
2015-01-27,140.0,145.5,137.625,144.89999389648438,855152,122.07255554199219
2015-01-28,145.8249969482422,149.35000610351562,133.5749969482422,135.22500610351562,1410500,113.92174530029297
2015-01-29,135.875,144.35000610351562,127.625,142.4499969482422,1376454,120.00851440429688
2015-01-30,142.77499389648438,146.6999969482422,140.0,144.39999389648438,579222,121.65130615234375
2015-02-02,143.0749969482422,145.0,139.52499389648438,143.97500610351562,159196,121.2933120727539
2015-02-03,145.89999389648438,152.5,140.77499389648438,149.72500610351562,574680,126.13745880126953
2015-02-04,150.25,152.4499969482422,145.75,147.75,2090634,124.47357940673828
2015-02-05,146.10000610351562,150.47500610351562,143.47500610351562,145.52499389648438,1980516,122.5990982055664
2015-02-06,145.9499969482422,149.75,144.52499389648438,149.1999969482422,1255226,125.69513702392578
2015-02-09,145.125,153.35000610351562,144.5,150.10000610351562,581360,126.453369140625
2015-02-10,150.5,157.4499969482422,149.02499389648438,156.1999969482422,512210,131.5923614501953
