Date,Open,High,Low,Close,Volume,Adj Close
,CHOLAFIN.NS,CHOLAFIN.NS,CHOLAFIN.NS,CHOLAFIN.NS,CHOLAFIN.NS,CHOLAFIN.NS
2015-01-01,94.0,96.55999755859375,93.80000305175781,94.5999984741211,289430,90.47859954833984
2015-01-02,95.0,102.87999725341797,94.80000305175781,98.06999969482422,4043355,93.79740905761719
2015-01-05,98.80000305175781,102.26000213623047,98.04000091552734,99.61000061035156,844080,95.27030944824219
2015-01-06,99.5999984741211,99.69000244140625,96.0,96.44999694824219,198985,92.24797821044922
2015-01-07,98.5999984741211,98.5999984741211,95.0,96.05999755859375,2741265,91.875
2015-01-08,96.5,98.66000366210938,96.5,97.54000091552734,234355,93.29051208496094
2015-01-09,99.80000305175781,99.80000305175781,96.01000213623047,97.11000061035156,117005,92.87925720214844
2015-01-12,97.4000015258789,99.5999984741211,96.41999816894531,99.2300033569336,116305,94.90686798095703
2015-01-13,99.80000305175781,100.87999725341797,97.2699966430664,99.83000183105469,262415,95.48075866699219
2015-01-14,101.0,106.9800033569336,99.5999984741211,104.43000030517578,5886480,99.88031768798828
2015-01-15,106.4000015258789,108.5999984741211,104.62000274658203,105.37999725341797,1749000,100.78892517089844
2015-01-16,105.69000244140625,105.69000244140625,102.4800033569336,103.04000091552734,990515,98.5509033203125
2015-01-19,103.4000015258789,104.7699966430664,103.0,103.22000122070312,470225,98.7230453491211
2015-01-20,103.80000305175781,103.80000305175781,99.47000122070312,100.08999633789062,376905,95.72941589355469
2015-01-21,100.08999633789062,103.95999908447266,100.08999633789062,103.33000183105469,694625,98.82825469970703
2015-01-22,103.33000183105469,104.0199966430664,101.9000015258789,103.02999877929688,287340,98.54130554199219
2015-01-23,102.02999877929688,103.77999877929688,100.9000015258789,103.05999755859375,502860,98.57003021240234
2015-01-27,103.0999984741211,105.68000030517578,101.0999984741211,104.04000091552734,668350,99.50733184814453
2015-01-28,105.68000030517578,109.54000091552734,103.22000122070312,107.91999816894531,1561985,103.21827697753906
2015-01-29,108.19999694824219,113.94000244140625,107.02999877929688,112.3499984741211,1367105,107.45527648925781
2015-01-30,111.80000305175781,111.80000305175781,108.0,108.62000274658203,382360,103.88780212402344
2015-02-02,109.0,109.5199966430664,106.75,108.20999908447266,132425,103.49564361572266
2015-02-03,109.0,117.80000305175781,108.23999786376953,113.4000015258789,1032290,108.45954895019531
2015-02-04,113.31999969482422,114.2699966430664,110.05000305175781,111.05000305175781,189575,106.21190643310547
2015-02-05,110.4000015258789,115.75,108.4000015258789,109.33000183105469,250050,105.039794921875
2015-02-06,108.93000030517578,110.9800033569336,107.0,110.11000061035156,179400,105.78919219970703
2015-02-09,110.0,110.87999725341797,106.19999694824219,106.98999786376953,91300,102.79161834716797
2015-02-10,106.4000015258789,111.69000244140625,106.4000015258789,108.95999908447266,232410,104.68431854248047
2015-02-11,108.95999908447266,115.4800033569336,108.0199966430664,108.86000061035156,267315,104.58824157714844
2015-02-12,108.19999694824219,114.80000305175781,108.19999694824219,114.01000213623047,442765,109.53614044189453
2015-02-13,114.4000015258789,114.9800033569336,111.0,112.79000091552734,141035,108.36402893066406
2015-02-16,113.61000061035156,113.9000015258789,109.68000030517578,111.58000183105469,55960,107.20148468017578
2015-02-18,110.19999694824219,114.0,110.19999694824219,113.22000122070312,72020,108.77716064453125
2015-02-19,112.55999755859375,116.0,110.4000015258789,115.62000274658203,141110,111.08296203613281
2015-02-20,116.0,119.0,112.4000015258789,117.86000061035156,172315,113.23506927490234
2015-02-23,118.54000091552734,119.54000091552734,115.7300033569336,116.7699966430664,198800,112.18783569335938
2015-02-24,116.19999694824219,117.80000305175781,114.19999694824219,115.69000244140625,91760,111.15023040771484
2015-02-25,115.44000244140625,117.37000274658203,113.80000305175781,115.48999786376953,225400,110.95806121826172
2015-02-26,115.0,115.56999969482422,112.4000015258789,114.55999755859375,125900,110.0645523071289
2015-02-27,113.80000305175781,116.87999725341797,113.80000305175781,115.37000274658203,71985,110.84278106689453
2015-03-02,114.95999908447266,118.73999786376953,113.5999984741211,116.04000091552734,502950,111.48646545410156
2015-03-03,117.58999633789062,121.80000305175781,116.22000122070312,119.80000305175781,298125,115.09893035888672
2015-03-04,123.5999984741211,123.5999984741211,118.26000213623047,118.98999786376953,292365,114.32071685791016
2015-03-05,118.98999786376953,119.87000274658203,114.55999755859375,117.75,73855,113.12938690185547
2015-03-09,115.11000061035156,117.69999694824219,112.58999633789062,113.61000061035156,115060,109.15184783935547
2015-03-10,114.5999984741211,116.88999938964844,113.5999984741211,113.94999694824219,143040,109.47846984863281
2015-03-11,117.0999984741211,117.16000366210938,113.4000015258789,114.48999786376953,151630,109.99732208251953
2015-03-12,116.38999938964844,119.54000091552734,115.26000213623047,117.94000244140625,153620,113.3119125366211
2015-03-13,118.94000244140625,121.37000274658203,115.80000305175781,116.45999908447266,118785,111.8899917602539
2015-03-16,116.4000015258789,119.4000015258789,115.5999984741211,117.63999938964844,1787290,113.02369689941406
2015-03-17,119.36000061035156,119.36000061035156,115.47000122070312,116.37999725341797,113200,111.81314849853516
2015-03-18,116.04000091552734,118.79000091552734,115.19999694824219,117.30999755859375,49055,112.70664978027344
2015-03-19,118.68000030517578,118.68000030517578,116.0,117.27999877929688,65950,112.67781829833984
2015-03-20,117.11000061035156,117.5999984741211,111.6500015258789,113.04000091552734,83185,108.60419464111328
2015-03-23,113.0,116.19999694824219,113.0,115.51000213623047,57615,110.977294921875
2015-03-24,115.08999633789062,115.18000030517578,113.26000213623047,114.19000244140625,30445,109.70909118652344
2015-03-25,114.19999694824219,114.23999786376953,109.05999755859375,110.79000091552734,74325,106.44249725341797
2015-03-26,110.5999984741211,112.4000015258789,108.4000015258789,109.48999786376953,61670,105.1935043334961
2015-03-27,110.0,111.19999694824219,108.76000213623047,110.16000366210938,96670,105.83724212646484
2015-03-30,112.04000091552734,116.0,110.80000305175781,115.8499984741211,61525,111.30393981933594
2015-03-31,117.98999786376953,119.5999984741211,116.43000030517578,117.81999969482422,81095,113.19664001464844
2015-04-01,119.97000122070312,120.80000305175781,116.43000030517578,119.63999938964844,115625,114.94522094726562
2015-04-06,121.0,121.0,118.5,119.25,74695,114.57051849365234
2015-04-07,119.18000030517578,120.5999984741211,118.5999984741211,119.48999786376953,386240,114.80109405517578
2015-04-08,120.5,122.5999984741211,118.12000274658203,119.19000244140625,156950,114.51288604736328
2015-04-09,119.18000030517578,120.95999908447266,116.51000213623047,117.62000274658203,69840,113.0044937133789
2015-04-10,118.01000213623047,120.0,114.54000091552734,115.73999786376953,130555,111.1982421875
2015-04-13,116.9800033569336,119.4000015258789,116.43000030517578,117.80999755859375,125165,113.18702697753906
2015-04-15,118.80000305175781,125.0,118.80000305175781,122.70999908447266,521205,117.89473724365234
2015-04-16,125.5999984741211,126.9800033569336,122.4000015258789,124.77999877929688,149945,119.88351440429688
2015-04-17,125.19999694824219,125.69000244140625,122.19999694824219,123.55000305175781,90960,118.70178985595703
2015-04-20,123.43000030517578,125.01000213623047,121.91999816894531,123.20999908447266,126000,118.37512969970703
2015-04-21,124.5999984741211,125.0199966430664,121.19999694824219,122.05000305175781,194190,117.26063537597656
2015-04-22,123.80000305175781,123.80000305175781,117.0199966430664,118.62999725341797,160525,113.97484588623047
2015-04-23,119.9800033569336,119.9800033569336,117.19999694824219,117.9800033569336,170715,113.35034942626953
2015-04-24,119.0,121.19999694824219,107.6500015258789,117.58000183105469,394660,112.966064453125
2015-04-27,120.80000305175781,123.77999877929688,116.0199966430664,122.47000122070312,531890,117.6641616821289
2015-04-28,121.5,122.87000274658203,119.0,120.48999786376953,501145,115.76185607910156
2015-04-29,120.0,122.41000366210938,118.0,119.5199966430664,2309830,114.82990264892578
2015-04-30,119.4000015258789,122.30000305175781,117.12000274658203,117.6500015258789,96250,113.0333023071289
2015-05-04,117.80000305175781,121.9800033569336,113.79000091552734,120.19000244140625,251200,115.47362518310547
2015-05-05,121.05999755859375,121.9800033569336,118.51000213623047,119.91999816894531,106055,115.21421813964844
2015-05-06,118.01000213623047,121.80000305175781,116.4000015258789,117.44999694824219,62820,112.84117126464844
2015-05-07,116.5999984741211,119.80000305175781,114.0,115.37999725341797,57420,110.85237121582031
2015-05-08,116.87999725341797,119.79000091552734,116.0,116.80999755859375,203715,112.22625732421875
2015-05-11,117.94999694824219,121.5,116.3499984741211,117.41000366210938,535905,112.80272674560547
2015-05-12,118.58000183105469,118.58000183105469,116.02999877929688,117.1500015258789,509790,112.55292510986328
2015-05-13,117.30000305175781,117.95999908447266,114.4000015258789,115.11000061035156,666420,110.59297943115234
2015-05-14,114.80999755859375,116.0,113.38999938964844,115.08999633789062,59055,110.5737533569336
2015-05-15,115.0,117.31999969482422,114.98999786376953,116.01000213623047,397000,111.45767974853516
2015-05-18,117.0,119.80000305175781,115.44000244140625,118.30999755859375,71575,113.66739654541016
2015-05-19,116.5999984741211,119.80000305175781,116.5999984741211,118.9000015258789,35940,114.2342529296875
2015-05-20,119.0,123.55999755859375,117.31999969482422,121.3499984741211,111270,116.58810424804688
2015-05-21,122.5,124.04000091552734,121.0,121.83999633789062,48795,117.05889129638672
2015-05-22,120.2699966430664,121.19000244140625,117.01000213623047,119.13999938964844,68540,114.46483612060547
2015-05-25,118.19999694824219,119.13999938964844,115.06999969482422,115.58000183105469,31570,111.04454803466797
2015-05-26,114.5999984741211,117.41000366210938,114.5999984741211,115.91999816894531,16355,111.37120819091797
2015-05-27,116.0199966430664,117.5,115.05999755859375,116.52999877929688,28215,111.95724487304688
2015-05-28,116.30000305175781,117.5999984741211,115.70999908447266,116.72000122070312,255110,112.13980865478516
2015-05-29,116.5999984741211,117.0,115.02999877929688,115.80999755859375,57015,111.26551818847656
2015-06-01,115.80999755859375,121.0,115.56999969482422,118.33999633789062,111590,113.69622802734375
2015-06-02,120.0,123.0,116.80000305175781,119.88999938964844,149925,115.18541717529297
