Date,Open,High,Low,Close,Volume,Adj Close
,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS
2015-01-01,164.0,164.0,161.5749969482422,161.9250030517578,142730,137.8560333251953
2015-01-02,162.8000030517578,165.89999389648438,162.0500030517578,164.97500610351562,658102,140.45272827148438
2015-01-05,163.5,165.5,161.60000610351562,161.97500610351562,953386,137.8986358642578
2015-01-06,161.5500030517578,165.5,160.75,163.8249969482422,1854742,139.47361755371094
2015-01-07,163.85000610351562,164.875,158.5500030517578,161.0,1531050,137.0685577392578
2015-01-08,161.0,161.9250030517578,159.75,160.77499389648438,1607030,136.87701416015625
2015-01-09,161.25,164.89999389648438,157.8000030517578,159.47500610351562,28894954,135.77024841308594
2015-01-12,159.85000610351562,161.0,157.5500030517578,159.375,7008848,135.68511962890625
2015-01-13,159.64999389648438,168.875,159.375,167.125,15155768,142.28311157226562
2015-01-14,167.0500030517578,182.5,167.02499389648438,175.9250030517578,10559456,149.77508544921875
2015-01-15,179.5,179.9499969482422,174.8249969482422,177.6999969482422,2655748,151.2862091064453
2015-01-16,178.27499389648438,180.35000610351562,174.0749969482422,175.125,1251134,149.093994140625
2015-01-19,175.9499969482422,184.75,174.5749969482422,178.9250030517578,2461916,152.32913208007812
2015-01-20,180.0,180.0,173.0749969482422,175.5749969482422,1228736,149.47711181640625
2015-01-21,176.0,181.4499969482422,174.52499389648438,176.39999389648438,3524786,150.17942810058594
2015-01-22,175.8000030517578,182.4499969482422,175.8000030517578,180.97500610351562,2148870,154.07440185546875
2015-01-23,182.6999969482422,183.35000610351562,176.75,179.3249969482422,1930778,152.66969299316406
2015-01-27,180.0,180.89999389648438,175.0500030517578,176.75,6040466,150.47744750976562
2015-01-28,177.3000030517578,178.35000610351562,175.5,176.60000610351562,487904,150.3497314453125
2015-01-29,176.85000610351562,177.14999389648438,173.02499389648438,175.89999389648438,678956,149.7537841796875
2015-01-30,177.3249969482422,182.25,176.0,180.39999389648438,4729500,153.5849151611328
2015-02-02,180.85000610351562,186.0,179.125,180.25,5856806,153.45721435546875
2015-02-03,179.60000610351562,183.4499969482422,169.3249969482422,174.85000610351562,5544084,148.85987854003906
2015-02-04,176.25,179.4250030517578,176.0,177.9499969482422,1285060,151.4990692138672
2015-02-05,179.39999389648438,179.39999389648438,177.02499389648438,178.35000610351562,1281778,151.839599609375
2015-02-06,178.85000610351562,178.85000610351562,174.85000610351562,176.3000030517578,1454680,150.7281494140625
2015-02-09,176.39999389648438,177.75,172.5,176.1999969482422,1596838,150.64268493652344
2015-02-10,174.22500610351562,177.52499389648438,172.8000030517578,176.0,976000,150.47169494628906
2015-02-11,176.5,177.5,175.60000610351562,177.14999389648438,456326,151.4548797607422
2015-02-12,177.97500610351562,177.97500610351562,174.3249969482422,175.72500610351562,1816240,150.23658752441406
2015-02-13,176.5,177.5500030517578,176.0,177.4250030517578,1067198,151.69000244140625
2015-02-16,176.5,177.9499969482422,176.0,176.625,459846,151.00601196289062
2015-02-18,177.4250030517578,187.1750030517578,176.625,179.0500030517578,1668672,153.07933044433594
2015-02-19,179.9499969482422,180.5,176.0,176.64999389648438,416066,151.0274200439453
2015-02-20,176.97500610351562,179.0,176.3000030517578,176.89999389648438,363814,151.2411346435547
2015-02-23,177.35000610351562,184.0,176.75,178.5749969482422,1177970,152.6732177734375
2015-02-24,178.75,178.8000030517578,176.0500030517578,177.9499969482422,1343294,152.13882446289062
2015-02-25,178.0,178.3249969482422,177.02499389648438,177.25,624030,151.54037475585938
2015-02-26,176.375,177.75,176.375,177.3249969482422,640818,151.60447692871094
2015-02-27,177.125,180.4499969482422,176.9250030517578,178.875,1525022,152.92967224121094
2015-03-02,178.5,182.1999969482422,177.1999969482422,179.5500030517578,2170958,153.50672912597656
2015-03-03,181.97500610351562,187.5,179.0,184.39999389648438,4722644,157.6533203125
2015-03-04,186.39999389648438,201.85000610351562,185.0,192.0,5681106,164.1509246826172
2015-03-05,191.25,204.1999969482422,191.25,199.1750030517578,3315512,170.2852325439453
2015-03-09,199.39999389648438,199.39999389648438,189.72500610351562,192.0,1351160,164.1509246826172
2015-03-10,192.5500030517578,193.0500030517578,187.5500030517578,189.375,1236428,161.9066925048828
2015-03-11,190.0,192.89999389648438,186.0,188.4250030517578,1515948,161.09446716308594
2015-03-12,187.77499389648438,194.60000610351562,186.3249969482422,191.39999389648438,864006,163.637939453125
2015-03-13,193.47500610351562,194.89999389648438,181.5,182.875,1105854,156.3494873046875
2015-03-16,184.6999969482422,185.875,178.64999389648438,182.47500610351562,860692,156.00750732421875
2015-03-17,185.47500610351562,193.47500610351562,185.47500610351562,192.27499389648438,2589368,164.3860321044922
2015-03-18,192.5,196.6999969482422,183.125,184.27499389648438,1773178,157.54638671875
2015-03-19,186.89999389648438,186.89999389648438,184.125,184.97500610351562,2064184,158.14488220214844
2015-03-20,187.64999389648438,188.3249969482422,177.64999389648438,182.25,7080928,155.81515502929688
2015-03-23,182.47500610351562,186.75,181.125,185.27499389648438,1157602,158.40138244628906
2015-03-24,186.85000610351562,186.85000610351562,183.0500030517578,185.52499389648438,455518,158.6151123046875
2015-03-25,184.5,185.9499969482422,181.77499389648438,182.375,254420,155.92202758789062
2015-03-26,182.0,192.25,181.5,186.97500610351562,1642370,159.85476684570312
2015-03-27,188.0,194.0,187.5,193.39999389648438,1275454,165.34783935546875
2015-03-30,194.9499969482422,195.0,186.375,188.35000610351562,868596,161.0303497314453
2015-03-31,189.0,197.52499389648438,189.0,192.875,1400022,164.89901733398438
2015-04-01,193.75,196.0,190.875,193.72500610351562,573584,165.62571716308594
2015-04-06,194.0,194.0,190.64999389648438,191.35000610351562,337008,163.59523010253906
2015-04-07,193.0,197.97500610351562,191.9250030517578,195.35000610351562,748474,167.01499938964844
2015-04-08,196.0,205.0,194.47500610351562,204.02499389648438,2207546,174.4317169189453
2015-04-09,205.75,207.75,196.0749969482422,197.27499389648438,1025820,168.66079711914062
2015-04-10,197.9499969482422,202.5,194.0,200.75,724850,171.6317596435547
2015-04-13,201.0,202.14999389648438,196.3000030517578,200.375,2076428,171.31117248535156
2015-04-15,201.4250030517578,203.1750030517578,198.0749969482422,201.9250030517578,1096110,172.6363525390625
2015-04-16,203.0,211.5,203.0,209.52499389648438,2399766,179.1339569091797
2015-04-17,213.375,214.1999969482422,207.125,208.10000610351562,1495118,177.91567993164062
2015-04-20,206.0,207.0,195.125,197.75,1659718,169.06692504882812
2015-04-21,197.1999969482422,201.64999389648438,193.0500030517578,198.875,2068118,170.0287322998047
2015-04-22,198.72500610351562,200.97500610351562,196.5749969482422,198.4250030517578,386566,169.64398193359375
2015-04-23,198.4250030517578,206.5,197.60000610351562,199.02499389648438,1319548,170.15699768066406
2015-04-24,199.47500610351562,209.75,194.5,198.0,1968460,169.2806396484375
2015-04-27,198.1999969482422,203.0749969482422,194.5749969482422,196.6750030517578,925574,168.14784240722656
2015-04-28,196.6750030517578,201.0,195.4250030517578,200.02499389648438,1310780,171.01193237304688
2015-04-29,200.9250030517578,202.5,196.5,199.9250030517578,695864,170.9264373779297
2015-04-30,201.89999389648438,205.9250030517578,198.75,200.85000610351562,3069906,171.71726989746094
2015-05-04,202.0,202.0,190.22500610351562,194.22500610351562,2171044,166.05322265625
2015-05-05,195.39999389648438,195.39999389648438,191.5,193.0,1602862,165.00584411621094
2015-05-06,193.0,196.4499969482422,186.875,187.5500030517578,2126696,160.34637451171875
2015-05-07,188.5,189.1999969482422,180.0,184.47500610351562,1197890,157.7174072265625
2015-05-08,187.5,187.5,182.60000610351562,184.72500610351562,836790,157.93115234375
2015-05-11,184.39999389648438,190.4499969482422,182.72500610351562,189.75,1294368,162.227294921875
2015-05-12,189.4499969482422,192.39999389648438,186.5500030517578,189.9250030517578,3229186,162.37692260742188
2015-05-13,194.5,209.9499969482422,192.4499969482422,203.0,10174958,173.55540466308594
