Date,Open,High,Low,Close,Volume,Adj Close
,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS
2015-01-01,217.47560119628906,217.47560119628906,213.5782012939453,214.8156280517578,230491,185.34756469726562
2015-01-02,213.7730712890625,217.86534118652344,213.7730712890625,215.54638671875,1170068,185.9781036376953
2015-01-05,216.19920349121094,219.1709747314453,207.45925903320312,208.82334899902344,2785715,180.17733764648438
2015-01-06,208.4920654296875,211.5125732421875,201.73980712890625,203.72747802734375,2699693,175.78048706054688
2015-01-07,202.27569580078125,204.44850158691406,199.4695587158203,202.66543579101562,3076271,174.8641357421875
2015-01-08,204.61415100097656,207.48849487304688,202.36338806152344,205.27670288085938,2178650,177.11721801757812
2015-01-09,206.56285095214844,209.29104614257812,204.36080932617188,206.77720642089844,1674675,178.411865234375
2015-01-12,206.56285095214844,208.5115509033203,201.5839080810547,202.83108520507812,1716246,175.00704956054688
2015-01-13,203.05517578125,205.2474822998047,201.16493225097656,202.56800842285156,1377123,174.78004455566406
2015-01-14,202.090576171875,205.55926513671875,198.7680206298828,201.53518676757812,1767193,173.8889617919922
2015-01-15,206.1243896484375,218.7422637939453,206.1243896484375,216.47201538085938,6809123,186.77674865722656
2015-01-16,216.8909912109375,227.9791259765625,216.8909912109375,227.0437469482422,6657545,195.8982696533203
2015-01-19,228.2324676513672,229.3822021484375,217.69970703125,222.65916442871094,3690936,192.1151885986328
2015-01-20,221.18789672851562,223.87710571289062,216.1602325439453,219.09303283691406,4134071,189.0382537841797
2015-01-21,221.5581512451172,226.04991149902344,213.78280639648438,215.61459350585938,4073851,186.03695678710938
2015-01-22,217.47560119628906,219.81405639648438,214.8448486328125,218.8104705810547,2308772,188.79443359375
2015-01-23,220.7884063720703,222.46429443359375,210.0900115966797,213.47100830078125,4504014,184.1874237060547
2015-01-27,212.19461059570312,217.62176513671875,211.7464141845703,214.67921447753906,6903221,185.2298583984375
2015-01-28,214.55255126953125,226.79042053222656,213.7730712890625,225.8258056640625,2941577,194.847412109375
2015-01-29,224.10121154785156,227.83297729492188,221.1781463623047,226.03042602539062,1557536,195.0239715576172
2015-01-30,226.8293914794922,227.7842559814453,220.2622528076172,222.61044311523438,2126303,192.0731201171875
2015-02-02,222.15249633789062,228.144775390625,221.4314727783203,225.83555603027344,1948508,194.8557891845703
2015-02-03,227.7842559814453,234.819091796875,226.04991149902344,228.60272216796875,3615060,197.2433624267578
2015-02-04,227.80374145507812,229.3627166748047,220.8566131591797,222.31814575195312,1380007,191.82089233398438
2015-02-05,222.3473663330078,231.6427001953125,222.3473663330078,225.49453735351562,2562464,194.56161499023438
2015-02-06,224.10121154785156,229.54783630371094,220.21353149414062,222.17198181152344,1398887,191.69482421875
2015-02-09,222.17198181152344,226.8293914794922,220.39866638183594,223.61402893066406,1226844,192.9390106201172
2015-02-10,224.0719757080078,227.80374145507812,221.6653289794922,223.3704376220703,1861388,192.7288360595703
2015-02-11,222.542236328125,227.86221313476562,222.542236328125,225.8258056640625,1074969,194.847412109375
2015-02-12,227.98887634277344,237.74215698242188,224.49095153808594,236.21241760253906,2390468,203.80921936035156
2015-02-13,237.71292114257812,247.87542724609375,237.01138305664062,245.53697204589844,4031423,211.8546142578125
2015-02-16,246.3164520263672,250.3015594482422,236.08575439453125,238.0149688720703,2120725,205.36447143554688
2015-02-18,237.15753173828125,246.51132202148438,236.76779174804688,243.72467041015625,2952112,210.29095458984375
2015-02-19,244.5626220703125,246.12158203125,234.23448181152344,239.26214599609375,1494519,206.44053649902344
2015-02-20,241.44468688964844,241.44468688964844,234.68267822265625,236.64112854003906,2492402,204.1790771484375
2015-02-23,237.73240661621094,239.43753051757812,232.03244018554688,235.89088439941406,2295374,203.5317840576172
2015-02-24,236.3780517578125,236.3780517578125,224.10121154785156,226.10836791992188,5105274,195.0912322998047
2015-02-25,226.8293914794922,232.19808959960938,226.80990600585938,229.98629760742188,2783097,198.43716430664062
2015-02-26,229.94732666015625,234.390380859375,224.33505249023438,228.11553955078125,3584111,196.8230438232422
2015-02-27,227.99862670898438,229.71348571777344,222.3473663330078,225.5237579345703,4603259,194.58682250976562
2015-03-02,240.6652069091797,242.0682830810547,233.95191955566406,236.972412109375,4132172,204.46498107910156
2015-03-03,237.92727661132812,242.8087921142578,237.92727661132812,241.69802856445312,2346556,208.5423126220703
2015-03-04,244.5626220703125,250.9348907470703,234.03961181640625,235.6472930908203,1953306,203.32159423828125
2015-03-05,236.1831817626953,236.1831817626953,228.51502990722656,231.5355224609375,1946594,199.7738800048828
2015-03-09,231.50628662109375,239.30111694335938,228.4857940673828,232.87039184570312,3558391,200.92562866210938
2015-03-10,233.12371826171875,236.70933532714844,228.77810668945312,232.2565460205078,2014418,200.3959503173828
2015-03-11,233.0652618408203,234.3026885986328,225.66017150878906,227.3360595703125,2329848,196.1504669189453
2015-03-12,228.19349670410156,237.34266662597656,227.6575927734375,234.93601989746094,2436780,202.70791625976562
2015-03-13,234.04934692382812,241.6005859375,229.67449951171875,231.50628662109375,3695934,199.7486572265625
2015-03-16,232.2857666015625,232.38320922851562,222.4155731201172,223.6432647705078,1917959,192.96424865722656
2015-03-17,224.61761474609375,232.87039184570312,224.22787475585938,229.4698944091797,3004531,197.99159240722656
2015-03-18,229.94732666015625,231.88629150390625,227.98887634277344,229.62579345703125,502969,198.12608337402344
2015-03-19,232.1298828125,236.53395080566406,228.9827117919922,231.0191192626953,2149251,199.32830810546875
2015-03-20,229.67449951171875,234.55601501464844,227.0437469482422,232.39295959472656,1250439,200.513671875
2015-03-23,233.84474182128906,234.6242218017578,229.05091857910156,233.93243408203125,853355,201.84197998046875
2015-03-24,234.819091796875,235.0139617919922,225.08529663085938,226.19606018066406,1470447,195.16688537597656
2015-03-25,226.19606018066406,226.89759826660156,216.42330932617188,218.235595703125,3466992,188.29843139648438
2015-03-26,217.1053466796875,218.94688415527344,209.00848388671875,213.40281677246094,4203081,184.1285858154297
2015-03-27,215.867919921875,215.867919921875,203.63978576660156,211.12281799316406,4265342,182.16136169433594
2015-03-30,211.4541015625,218.78123474121094,211.4541015625,218.3232879638672,1693385,188.3740692138672
2015-03-31,221.2755889892578,221.2755889892578,213.78280639648438,217.15406799316406,3356729,187.36521911621094
2015-04-01,219.2099609375,225.85504150390625,214.8448486328125,223.86737060546875,1503520,193.15762329101562
2015-04-06,225.0755615234375,228.34938049316406,219.638671875,226.10836791992188,1652388,195.0912322998047
2015-04-07,226.35195922851562,232.83140563964844,224.10121154785156,231.3211669921875,2022624,199.58889770507812
2015-04-08,233.62063598632812,235.2185821533203,225.08529663085938,226.42991638183594,1822676,195.36866760253906
2015-04-09,228.36888122558594,228.36888122558594,222.95147705078125,225.46530151367188,1741883,194.536376953125
2015-04-10,225.46530151367188,226.24478149414062,219.66790771484375,221.44122314453125,2068038,191.0642852783203
2015-04-13,221.95762634277344,225.4847869873047,221.1781463623047,222.95147705078125,1598162,192.3673553466797
2015-04-15,224.10121154785156,224.6760711669922,212.42845153808594,214.2212677001953,4035764,184.83474731445312
2015-04-16,215.90689086914062,216.2674102783203,200.91160583496094,204.73106384277344,5112751,176.6464080810547
2015-04-17,205.5885009765625,205.74440002441406,197.6572723388672,199.83981323242188,4230088,172.4261474609375
2015-04-20,200.91160583496094,204.14645385742188,194.87062072753906,197.17982482910156,3625000,170.13101196289062
2015-04-21,198.34906005859375,202.6069793701172,196.81932067871094,200.2587890625,2088883,172.78759765625
2015-04-22,201.3013458251953,205.5885009765625,197.85214233398438,203.01620483398438,2823914,175.16677856445312
2015-04-23,203.6690216064453,206.56285095214844,198.962890625,200.71673583984375,2679408,173.18276977539062
2015-04-24,201.6910858154297,204.14645385742188,192.92190551757812,202.65570068359375,2299094,174.85574340820312
2015-04-27,203.18185424804688,205.5690155029297,191.9475555419922,194.27626037597656,3282403,167.62574768066406
2015-04-28,194.4613800048828,196.0398406982422,187.34860229492188,193.16549682617188,6243368,166.66738891601562
2015-04-29,193.64292907714844,196.0398406982422,189.41424560546875,191.81114196777344,4024885,165.49879455566406
2015-04-30,191.36294555664062,191.36294555664062,184.32810974121094,188.99526977539062,6497726,163.0692138671875
2015-05-04,181.46351623535156,184.15272521972656,159.3262176513672,161.35287475585938,28038429,139.21876525878906
2015-05-05,159.80364990234375,165.97129821777344,155.56521606445312,164.9969482421875,30906640,142.36294555664062
2015-05-06,165.25027465820312,167.14053344726562,157.95237731933594,158.71237182617188,11106009,136.94049072265625
